"AZIENDA ULSS";"ID_Unita";"Provincia ";"Comune";"Categoria                
";"Tipologia";"Descrizione materiali";"A - Friabilita";" B - Uso pubblico";" C - Accessibilita";" D - Presenza di confinamento";" I1 - Quantita di materiale stimato (Kg)";"Peso stimato friabile (kg)";"Peso stimato compatto (kg)";" I2 -
Presenza di un programma di manutenzione e controllo ";" I3 - Attivita";" I4 - 
Presenza di cause che creano o favoriscono la dispersione di fibre";" I5 - Concentrazione di fibre aerodisperse (ff/l) ";" I6 - 
Area di estensione del sito (m2)";"? Effettiva area ricompresa nel perimetro del sito  (m2)";" I7 - 
Superficie esposta allaaria (m2)";" Effettiva superficie con amianto friabile  (m2)";" Effettiva superficie con amianto compatto (m2)";" I8 - Coinvolgimento del sito in lavori di urbanizzazione";" I9 - 
Stato di conservazione delle strutture edili";" I10 - 
Tempo trascorso dalla dismissione (anni)";"Data dismissione
(gg-mm-aaa)";" I11 - 
Tipologia di amianto presente";" I12 - 
Dati epidemiologici";" I13 - 
Frequenza di utilizzo";" I14 - 
Distanza dal centro urbano (m)";"Distanza dal centro urbano (km)";" I15 - 
Densita di popolazione ";" I16 - 
Eta media dei soggetti frequentatori (anni)";"Stato della bonifica ";"Tipo di intervento ";"Costi Totali stimati dell'intervento (a)";"Fondi locali/regionali assegnati (a)";"Stima dei fabbisogni finanziari (a)";"Classe di priorita";"Coefficiente di priorita";"Punteggio Mappatura";"Coordinate X (WGS84-UTM fuso 32)";"Coordinate Y (WGS84-UTM fuso 32)"
16;550;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";1;1;5;150;;1;1;1;2;3;50;5;"80 m";0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"724404.79";"5046974.22"
16;551;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";1;1;5;150;;1;1;1;2;3;50;5;"80 m";0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"724404.79";"5046974.22"
16;552;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"altro (Pavimenti in vinil - amianto)";1;"2.5";"2.5";"2.5";10;150;;1;1;1;2;5;50;5;;0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"724448.43";"5046962.65"
16;553;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;20;5;0;4;2;"A";;;;;1;1,2;"#VALORE!";"726436.32";"5031934.75"
16;554;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;1;1;1;5;10;;1;1;1;2;3;3;5;"150 m";0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;121,50;"726016.05";"5031927.61"
16;555;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";"2.5";5;10;;1;1;1;2;3;3;5;"50 m";0;1;5;1;;1;1;10;5;0;4;2;"A";;;;;1;1,2;"#VALORE!";"724404.79";"5046974.22"
16;556;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;10;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"724454.64";"5046965.88"
16;557;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;20;5;0;;2;"A";;;;;2;0,8;"#VALORE!";"724454.64";"5046965.88"
16;558;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;"150 m";0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"724454.64";"5046965.88"
16;559;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;20;5;0;4;2;"A";;;;;1;1,2;"#VALORE!";"724454.64";"5046965.88"
16;560;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";1;1;5;210;;1;1;1;2;3;70;5;"0";"30 mq";1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"724454.64";"5046965.88"
16;561;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";1;1;5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"724454.64";"5046965.88"
16;562;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";1;1;5;150;;1;1;1;2;3;50;5;;30;1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"724454.64";"5046965.88"
16;563;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;1;1;"2.5";5;150;;1;1;1;2;3;50;5;;120;1;5;1;;1;1;10;5;0;4;2;"A";;;;;4;0,4;"#VALORE!";"724454.64";"5046965.88"
16;564;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;1;1;1;5;150;;1;1;1;2;3;50;5;;110;1;5;1;;1;1;20;5;0;;2;"A";;;;;5;0,3;85,50;"726361.36";"5030611.88"
16;565;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;1;"2.5";"2.5";10;600;;1;1;1;2;5;200;5;;;1;5;1;;1;1;20;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"722486.36";"5031199.65"
16;566;"PADOVA";"PADOVA";2;"Centrali termiche";"tubi, canalizzazioni, contenitori";2;1;"2.5";"2.5";10;600;;1;1;1;2;5;200;5;;467;1;5;1;;1;1;20;5;0;;2;"A";;;;;2;0,8;"#VALORE!";"722486.36";"5031199.65"
16;567;"PADOVA";"PADOVA";2;"Centrali termiche";"tubi, canalizzazioni, contenitori";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;10;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"722486.36";"5031199.65"
16;568;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";"2.5";10;600;;1;1;1;2;5;200;5;"1000 m";0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;1;1,2;"#VALORE!";"267139.41";"5019663.26"
16;569;"PADOVA";"PIOVE DI SACCO";2;"Altro";"guarnizioni";2;1;1;1;5;150;;1;1;1;2;3;50;5;"0";"990 mq";1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;121,50;"267139.41";"5019663.26"
16;570;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"altro (Pavimenti in vinil - amianto)";1;"2.5";"2.5";1;10;;6000;1;1;1;2;5;300;5;"0.75";0;1;5;1;;1;1;10;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"267139.41";"5019663.26"
16;571;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";1;5;150;;1;1;1;2;3;50;5;;"/";1;5;1;;1;1;10;5;0;;2;"A";;;;;5;0,3;"#VALORE!";"267139.41";"5019663.26"
16;572;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"altro";1;"2.5";"2.5";1;5;;300;1;1;1;2;3;20;5;"10 m";0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"267139.41";"5019663.26"
16;573;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"Lastre di amianto piane o ondulate";1;"2.5";"2.5";1;10;;1500;1;1;1;2;5;100;5;"0";"80 mq";1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"267139.41";"5019663.26"
16;574;"PADOVA";"PIOVE DI SACCO";2;"ALTRO (BANCA)";"altro (Pavimento in vinil amianto)";1;"2.5";"2.5";"2.5";10;;9000;1;1;1;2;5;600;8;;500;1;5;1;;1;1;10;5;0;4;2;"C";"C=Rimozione";;;;2;0,8;"#VALORE!";267521,758;5020205,674
16;575;"PADOVA";"PADOVA";2;"Edifici artigianali e di servizio";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;10;5;0;4;2;"A";;;;;1;1,2;"#VALORE!";"715822.83";"5013308.5"
16;576;"PADOVA";"PADOVA";2;"Scuole di ogni ordine e grado";"altro (Pavimento in vinil amianto)";1;"2.5";"2.5";"2.5";10;;6000;1;1;1;2;5;400;5;25;;1;5;1;;1;1;10;5;0;4;10;"A";;;;;2;0,8;"#VALORE!";"724586.46";"5031405.38"
16;577;"PADOVA";"PADOVA";2;"Scuole di ogni ordine e grado";"altro (Coibentazione camere di combustione)";2;"1";"1";"2.5";5;150;;1;1;1;2;3;50;5;15;;1;5;1;;1;1;10;5;0;4;10;"A";;;;;4;0,4;"#VALORE!";"724586.46";"5031405.38"
16;578;"PADOVA";"PADOVA";2;"Edifici artigianali e di servizio";"tubi, canalizzazioni, contenitori";2;"2.5";1;1;10;600;;1;1;1;2;5;200;5;;100;1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"725335.9";"5032405.77"
16;579;"PADOVA";"PADOVA";2;"Edifici artigianali e di servizio";"altro (Intonaci di amianto spruzzato)";2;"2.5";1;1;10;1200;;1;1;1;2;9;600;8;;300;1;5;1;;1;1;20;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"725336.57";"5032405.73"
16;580;"PADOVA";"PADOVA";2;"Edifici artigianali e di servizio";"altro (Pavimento in vinil amianto)";1;"2.5";1;"2.5";15;;15000;1;1;1;2;9;1000;8;;;1;5;1;;1;1;20;5;0;4;2;"A";;;;;4;0,4;"#VALORE!";"725337.25";"5032405.68"
16;581;"PADOVA";"PADOVA";2;"? Uffici Pubblica Amministrazione";"guarnizioni";2;1;"2.5";"2.5";10;600;;1;1;1;2;5;200;5;"60 mq";0;1;5;1;;1;1;10;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"727486.21";"5032407.18"
16;582;"PADOVA";"COREZZOLA";2;"Scuole di ogni ordine e grado";"tubi, canalizzazioni, contenitori";2;"1";"1 ";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;20;5;0;4;10;"A";;;;;4;0,4;"#VALORE!";"269736.63";"5013406.27"
16;583;"PADOVA";"MESTRINO";2;"Scuola di ogni ordine e grado";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;20;5;0;4;2;"A";;;;;1;1,2;"#VALORE!";"715802.01";"5035904.24"
16;584;"PADOVA";"PADOVA";2;"Scuola di ogni ordine e grado";"altro (Pavimento in linoleum)";1;"2.5";"2.5";"2.5";10;;6000;1;1;1;2;5;200;5;122,87;0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"728667.12";"5035616.79"
16;585;"PADOVA";"PIOVE DI SACCO";2;"Scuole di ogni ordine e grado";"altro (Pavimento in linoleum)";1;"1";"1";"1";10;;6000;1;1;1;2;5;200;5;;350;1;5;1;;1;1;20;5;0;4;10;"B";"C=Rimozione";;;;5;0,3;143,10;"267401.98";"5019958.09"
16;586;"PADOVA";"PIOVE DI SACCO";2;"Scuole di ogni ordine e grado";"Coibentazione canna fumaria in cemento amianto";2;"1";"1";"2.5";5;60;;1;1;1;2;3;20;5;;;1;5;1;;1;1;20;5;0;4;10;"A";;;;;4;0,4;"#VALORE!";"267424.09";"5019964.27"
16;587;"PADOVA";"PIOVE DI SACCO";2;"Scuole di ogni ordine e grado";"tubi, canalizzazioni, contenitori";2;"1";"2.5";"2.5";5;150;;1;1;1;2;3;50;5;"200 m";0;1;5;1;;1;1;20;5;0;4;10;"A";;;;;2;0,8;"#VALORE!";"267265.36";5020020
16;588;"PADOVA";"PIOVE DI SACCO";2;"Scuole di ogni ordine e grado";"tubi, canalizzazioni, contenitori";2;"1";"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;10;5;0;4;10;"A";;;;;2;0,8;"#VALORE!";"266879.66";"5017952.75"
16;589;"PADOVA";"PIOVE DI SACCO";2;"Scuole di ogni ordine e grado";"Pavimento in vinil amianto";1;"1";"2.5";"2.5";10;;6000;1;1;1;2;5;400;5;;"7.5";1;5;1;;1;1;10;5;0;4;10;"A";;;;;2;0,8;"#VALORE!";"266898.29";"5017859.51"
16;590;"PADOVA";"PONTE SAN NICOLO'";2;"Scuole di ogni ordine e grado";"Pavimento in vinil amianto";1;"2.5";"2.5";"2.5";10;;6000;1;1;1;2;5;400;5;0;300;1;5;1;;1;1;20;5;0;4;10;"A";;;;;2;0,8;"#VALORE!";"729482.34";"5027580.71"
16;591;"PADOVA";"ALBIGNASEGO";1;"Centrali termiche";"guarnizioni";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;833;0;1;5;1;;1;1;10;5;0;4;2;"B";"C=Rimozione";;;;2;0,8;"#VALORE!";"723696.41";"5029228.68"
16;592;"PADOVA";"PADOVA";1;"Edifici artigianali e di servizio";"tubi, canalizzazioni, contenitori";2;1;"2.5";"2.5";10;1200;;1;1;1;2;5;400;5;;160;1;5;1;;1;1;10;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"729171.32";"5031422.88"
16;593;"PADOVA";"PADOVA";2;"Strutture turistiche ricettive";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";"2.5";10;1200;;1;1;1;2;5;400;5;;;1;5;1;;1;1;10;5;0;4;2;"A";;;;;1;1,2;"#VALORE!";"725532.86";"5031650.25"
16;594;"PADOVA";"MONTEGROTTO TERME";2;"Strutture turistiche ricettive";"tubi, canalizzazioni, contenitori";2;"2.5";"2.5";"2.5";10;1200;;1;1;1;2;5;400;5;;1065;1;5;1;;1;1;10;5;0;4;2;"C";"C=Rimozione";;;;1;1,2;"#VALORE!";"718625.81";"5023357.44"
16;595;"PADOVA";"PADOVA";2;"Scuole di ogni ordine e grado";"tubi, canalizzazioni, contenitori";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;0;126;1;5;1;;1;1;10;5;0;4;10;"A";;;;;2;0,8;"#VALORE!";"725337.77";"5034099.86"
16;596;"PADOVA";"PADOVA";2;"Scuole di ogni ordine e grado";"lastre di amianto piane o ondulate. ";1;"2.5";"2.5";"2.5";10;;9000;1;1;1;2;5;600;8;;;1;5;1;;1;1;20;5;0;4;2;"B";"C=Rimozione";;;;2;0,8;"#VALORE!";"721378.7";"5032787.67"
16;597;"PADOVA";"CERVARESE S. CROCE";1;"? Edifici Industriali e loro pertinenze";"Guarnizioni";2;1;1;"2.5";5;150;;1;1;1;2;3;50;5;0,5;0;1;5;1;;1;1;20;5;0;2;2;"B";"C=Rimozione";;;;4;0,4;"#VALORE!";"712247.09";"5032257.02"
16;598;"PADOVA";"PADOVA";2;"Edifici artigianali e di servizio";"tubi, canalizzazioni, contenitori";2;1;"2.5";1;5;150;;1;1;1;2;3;50;5;;0;1;5;1;;1;1;10;5;0;4;2;"B";"C=Rimozione";;;;5;0,3;"#VALORE!";"725034.16";"5032624.54"
16;599;"PADOVA";"PADOVA";2;"? Grande distribuzione commerciale";"altro (pilastri e nei travi dell'area vendita)";1;1;1;"2.5";10;;9000;1;1;1;2;5;600;8;;0;1;5;1;;1;1;10;5;0;4;2;"A";;;;;4;0,4;"#VALORE!";"725165.72";"5032246.48"
16;600;"PADOVA";"PADOVA";2;"? Grande distribuzione commerciale";"altro (Pavimento in linoleum)";1;1;1;"2.5";5;;9000;1;1;1;2;3;600;8;;0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;4;0,4;"#VALORE!";"725165.72";"5032246.48"
16;601;"PADOVA";"SACCOLONGO";2;"Scuole di ogni ordine e grado";"altro (Pavimento in linoleum)";1;"2.5";"2.5";"2.5";10;;6000;1;1;1;2;5;400;5;;0;1;5;1;;1;1;20;5;0;4;10;"A";;;;;2;0,8;"#VALORE!";"715044.2";"5031531.97"
16;602;"PADOVA";"PD";1;"EDIFICI INDUSTRIUALI E LORO PERTINENZA";"guarnizioni";2;"2.5";"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;0;1;5;1;;1;1;10;5;0;4;2;"B";"C=Rimozione";;;;1;1,2;"#VALORE!";729170,907;5032969,989
16;603;"PADOVA";"PADOVA";2;"Scuole di ogni ordine e grado";"altro (Pavimento in linoleum)";1;"2.5";"2.5";"2.5";10;;6000;1;1;1;2;5;400;5;;0;1;5;1;;1;1;20;5;0;4;10;"A";;;;;2;0,8;"#VALORE!";"730361.7";"5031484.5"
16;604;"PADOVA";"PONTE SAN NICOLO'";2;"Scuole di ogni ordine e grado";"altro (vasche di espansione in amianto)";1;"1";"2.5";"2.5";5;;600;1;1;1;2;3;40;5;;0;1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"729942.96";"5027599.67"
16;605;"PADOVA";"ABANO TERME";2;"Scuole di ogni ordine e grado";"altro";1;"2.5";"2.5";1;5;;300;1;1;1;2;3;20;5;;0;1;5;1;;1;1;10;5;0;4;10;"A";;;;;5;0,3;"#VALORE!";"717749.29";"5025736.57"
16;606;"PADOVA";"ARZERGRANDE";2;"Altro";"altro";1;"2.5";"2.5";1;5;;300;1;1;1;2;3;20;5;;0;1;5;1;;1;1;10;5;0;4;2;"A";;;;;5;0,3;"#VALORE!";"268802.25";"5017651.72"
16;607;"PADOVA";"PADOVA";2;"Altro";"altro";1;"2.5";"2.5";"2.5";5;;300;1;1;1;2;3;20;5;;0;1;5;1;;1;1;10;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"727575.5";"5033010.5"
16;608;"PADOVA";"PD";2;"EDIFICI INDUSTRIUALI E LORO PERTINENZA";"guarnizioni e coibentazione";2;"2.5";"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;0;1;5;1;;1;1;10;5;0;4;2;"A";;;;;1;1,2;"#VALORE!";"725772.55";"5032981.71"
16;609;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725182.54";"5032170.24"
16;610;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;;1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725151.27";"5032116.84"
16;611;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;1650;1;5;1;;1;1;10;5;0;4;10;"B";"C=Rimozione";;;;3;0,7;"#VALORE!";"724737.75";"5032291.35"
16;612;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;;17000;1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"724480.69";"5033102.71"
16;613;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;"0";"3300 mq";1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725323.55";"5031960.62"
16;614;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;"0";"10 mq";1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725318.08";"5031925.04"
16;615;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;210;;1;1;1;2;3;70;5;"0";"50 mq";1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725964.88";"5032467.58"
16;616;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;210;;1;1;1;2;3;70;5;"0";"25 mq";1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725691.69";"5032627.42"
16;617;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;"0";"120 mq";1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725176.17";"5032170.95"
16;618;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;"0";"70 mq";1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725999.97";"5031921.74"
16;619;"PADOVA";"PADOVA";2;"Centrali termiche";"guarnizioni e coibentazione";2;1;"2.5";"2.5";5;150;;1;1;1;2;3;50;5;"0";"50 mq";1;5;1;;1;1;10;5;0;4;10;"A";;;;;3;0,7;"#VALORE!";"725999.97";"5031921.74"
16;620;"PADOVA";"PADOVA";1;"? Edifici Industriali e loro pertinenze";"Lastre di amianto piane o ondulate";1;1;1;"2.5";15;;30000;1;1;5;5;9;2000;8;;60;1;5;1;;1;1;20;5;0;2;2;"B";"C=Rimozione";;;;5;0,3;"#VALORE!";"727539.6";"5033564.66"
16;621;"PADOVA";"PADOVA";1;"? Edifici Industriali e loro pertinenze";"Lastre di amianto piane o ondulate";1;1;1;"2.5";15;;30000;1;1;5;5;9;2000;8;;60;1;5;1;;1;1;20;5;0;2;2;"B";"C=Rimozione";;;;5;0,3;"#VALORE!";"720910.48";"5034258.54"
16;622;"PADOVA";"PADOVA";2;"Edifici artigianali e di servizio";"Lastre di amianto piane o ondulate";1;1;"2.5";"2.5";15;;15000;1;1;1;2;9;1000;8;;60;1;5;1;;1;1;20;5;0;4;2;"A";;;;;4;0,4;"#VALORE!";"729055.49";"5032522.36"
16;623;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"Lastre di amianto piane o ondulate";1;"2.5";"2.5";"2.5";10;;1500;1;1;1;2;5;100;5;;1630;1;5;1;;1;1;20;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"267139.41";"5019663.26"
16;624;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"Lastre di amianto piane o ondulate";1;1;"2.5";"2.5";10;;3000;1;1;1;2;5;200;5;0;1050;1;5;1;;1;1;20;5;0;4;2;"B";"C=Rimozione";;;;3;0,7;"#VALORE!";"722486.36";"5031199.65"
16;625;"PADOVA";"PADOVA";2;"Ospedali e case di cura";"Lastre di amianto piane o ondulate";1;1;"2.5";"2.5";5;;1500;1;1;1;2;3;100;5;;810;1;5;1;;1;1;20;5;0;4;2;"A";"C=Rimozione";;;;3;0,7;"#VALORE!";"722486.36";"5031199.65"
16;626;"PADOVA";"PIOVE DI SACCO";2;"Altro";"Lastre di amianto piane o ondulate";1;1;"2.5";"2.5";10;;3000;1;1;1;2;5;200;5;"0";"250 mq";1;5;1;;1;1;20;5;0;4;2;"A";;;;;3;0,7;"#VALORE!";"267139.41";"5019663.26"
16;627;"PADOVA";"PIOVE DI SACCO";2;"Altro";"Lastre di amianto piane o ondulate";1;1;"2.5";"2.5";10;;3000;1;1;1;2;5;200;5;;150;1;5;1;;1;1;20;5;0;4;2;"A";;;;;3;0,7;"#VALORE!";"267139.41";"5019663.26"
16;628;"PADOVA";"PIOVE DI SACCO";2;"Edifici residenziali";"Lastre di amianto piane o ondulate";1;1;"2.5";"2.5";10;;1500;1;1;1;2;5;100;5;;300;1;5;1;;1;1;10;5;0;4;2;"A";;;;;3;0,7;"#VALORE!";"267139.41";"5019663.26"
16;629;"PADOVA";"PIOVE DI SACCO";2;"Edifici artigianali e di servizio";"Lastre di amianto piane o ondulate";1;"2.5";"2.5";"2.5";10;;3000;1;1;1;2;5;200;5;;;1;5;1;;1;1;20;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"268006.58";"5020393.11"
16;630;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"Lastre di amianto piane o ondulate";1;"2.5";"2.5";"2.5";5;;300;1;1;1;2;3;20;5;;0;1;5;1;;1;1;20;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"267139.41";"5019663.26"
16;631;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"Lastre di amianto piane o ondulate";1;"2.5";"2.5";"2.5";10;;6000;1;1;1;2;5;400;5;;350;1;5;1;;1;1;20;5;0;4;2;"A";;;;;2;0,8;"#VALORE!";"267139.41";"5019663.26"
16;632;"PADOVA";"PIOVE DI SACCO";2;"Ospedali e case di cura";"Lastre di amianto piane o ondulate";1;"2.5";"2.5";"2.5";10;;30000;1;1;1;2;5;2000;8;;16740;1;5;1;;1;1;20;5;0;4;2;"B";"C=Rimozione";;;;2;0,8;"#VALORE!";"267139.41";"5019663.26"
16;633;"PADOVA";"COREZZOLA";2;"ALTRO ";"Lastre di amianto piane o ondulate";1;"1";"1";"2.5";10;;600;1;1;1;2;5;40;5;0;36;1;5;1;;1;1;20;5;0;4;10;"A";;;;;4;0,4;"#VALORE!";"266497.1";"5014549.55"
16;634;"PADOVA";"ABANO TERME";2;"Altro ";"Lastre di amianto piane o ondulate";1;"2.5";"2.5";"2.5";15;;30000;1;1;1;2;9;2000;8;0;4600;1;5;1;;1;1;20;5;0;4;2;"B";"C=Rimozione";;;;2;0,8;"#VALORE!";"717564.37";"5024342.82"
16;635;"PADOVA";"ABANO TERME";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;"2.5";"1";"1";15;;150000;1;1;1;2;9;10000;10;0;8000;1;5;1;;1;1;20;5;0;4;2;"B";"C=Rimozione";;;;5;0,3;"#VALORE!";"717986.44";"5026698.59"
16;636;"PADOVA";"ABANO TERME";2;"Altro ";"Lastre di amianto piane o ondulate";1;"2.5";"2.5";"2.5";15;;90000;1;1;1;2;9;6000;10;0;51700;1;5;1;;1;1;20;5;0;4;2;"B";"C=Rimozione";;;;2;0,8;"#VALORE!";"721012.87";"5025411.71"
16;637;"PADOVA";"MESTRINO";2;"Edifici artigianali e di servizio";"Lastre di amianto piane o ondulate";1;1;"2.5";"2.5";10;;150;1;1;1;2;5;10;5;"0";"10 mq";1;5;1;;1;1;20;5;0;4;2;"A";;;;;3;0,7;"#VALORE!";"715642.44";"5035892.87"
16;638;"PADOVA";"PIOVE DI SACCO";2;"ALTRO";"Lastre di amianto piane o ondulate";1;"1";"1";"2.5";10;;1500;1;1;1;2;5;100;5;"0";"100 mq";1;5;1;;1;1;20;5;0;4;2;"A";;;;;4;0,4;"#VALORE!";"267376.39";"5019666.26"
16;639;"PADOVA";"PIOVE DI SACCO";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;"1";"1";"2.5";10;;900;1;1;1;2;5;60;5;"0";"45 mq";1;5;1;;1;1;20;5;0;4;10;"A";;;;;4;0,4;"#VALORE!";"267610.42";"5019795.63"
